&MRList
Model     =     1,
NReaction  =    2,
/

&SRList
SR(1)%Reaction        =           0,11,0,0.d0,
SR(1)%EnergySigma     =
! 4.936921e+1	3.900930e-22
! 5.044278e+1	3.746870e-22
! 5.155407e+1	3.613510e-22
! 5.270442e+1	3.475470e-22
! 5.389519e+1	3.332580e-22
! 5.512781e+1	3.184660e-22
! 5.640374e+1	3.031550e-22
! 5.772451e+1	2.873060e-22
! 5.909170e+1	2.709000e-22
! 6.050694e+1	2.554380e-22
! 6.197191e+1	2.422530e-22
! 6.348836e+1	2.286050e-22
! 6.505810e+1	2.144770e-22
! 6.668301e+1	1.998530e-22
! 6.836502e+1	1.847150e-22
! 7.010614e+1	1.695750e-22
! 7.190844e+1	1.623660e-22
! 7.377409e+1	1.549040e-22
! 7.570529e+1	1.471790e-22
! 7.770437e+1	1.391830e-22
! 7.977369e+1	1.309050e-22
! 8.191573e+1	1.231030e-22
! 8.413305e+1	1.151210e-22
! 8.642830e+1	1.068580e-22
! 8.880420e+1	9.830490e-23
! 9.126360e+1	9.159920e-23
! 9.380942e+1	8.676210e-23
! 9.644471e+1	8.175500e-23
! 9.917261e+1	7.657200e-23
! 1.019964e+2	7.288380e-23
! 1.049194e+2	6.978550e-23
! 1.079451e+2	6.657820e-23
! 1.110771e+2	6.325820e-23
! 1.143193e+2	5.982160e-23
! 1.176753e+2	5.626420e-23
! 1.211493e+2	5.258170e-23
! 1.247454e+2	4.876990e-23
! 1.284678e+2	4.482410e-23
! 1.323211e+2	4.073970e-23
! 1.363098e+2	3.651170e-23
! 1.404386e+2	3.213510e-23
! 1.447125e+2	2.760470e-23
! 1.491367e+2	2.291510e-23
! 1.537163e+2	2.106350e-23
! 1.584568e+2	1.986890e-23
! 1.633640e+2	1.863230e-23
! 1.684436e+2	1.735220e-23
! 1.737017e+2	1.602720e-23
! 1.791445e+2	1.465560e-23
! 1.847787e+2	1.323580e-23
! 1.906108e+2	1.176610e-23
! 1.966479e+2	1.024470e-23
! 2.028972e+2	9.281210e-24
! 2.093661e+2	9.015990e-24
! 2.160623e+2	8.741450e-24
! 2.229938e+2	8.457250e-24
! 2.301689e+2	8.163070e-24
! 2.375962e+2	7.858560e-24
! 2.452844e+2	7.543340e-24
! 2.532429e+2	7.217040e-24
! 2.614810e+2	6.879280e-24
! 2.700086e+2	6.529650e-24
! 2.788360e+2	6.167730e-24
! 2.879735e+2	5.793090e-24
! 2.974321e+2	5.405280e-24
! 3.072231e+2	5.003850e-24
! 3.173583e+2	4.588310e-24
! 3.278495e+2	4.158170e-24
! 3.387095e+2	3.712910e-24
! 3.499511e+2	3.252000e-24
! 3.615878e+2	2.774900e-24
! 3.736334e+2	2.281030e-24
! 3.861023e+2	1.769810e-24
! 3.990094e+2	1.240610e-24
! 4.123701e+2	1.176910e-24
! 4.262003e+2	1.151090e-24
! 4.405165e+2	1.124370e-24
! 4.553358e+2	1.096710e-24
! 4.706759e+2	1.068070e-24
! 4.865551e+2	1.038430e-24
! 5.029924e+2	1.007750e-24
! 5.200072e+2	9.759860e-25
! 5.376200e+2	9.431090e-25
! 5.558518e+2	9.090770e-25
! 5.747243e+2	8.738480e-25
! 5.942599e+2	8.373810e-25
! 6.144821e+2	7.996330e-25
! 6.354150e+2	7.605590e-25
! 6.570835e+2	7.201110e-25
! 6.795135e+2	6.782420e-25
! 7.027316e+2	6.349010e-25
! 7.267658e+2	5.900370e-25
! 7.516445e+2	5.435970e-25
! 7.773976e+2	4.955250e-25
! 8.040556e+2	4.457630e-25
! 8.316505e+2	3.942520e-25
! 8.602151e+2	3.409320e-25
! 8.897836e+2	2.857370e-25
! 9.203911e+2	2.286030e-25
